"","Site","Type","Time","Rep","PAR0","PAR25","PAR50","PAR100","PAR150","PAR300","PAR500","PAR750","PAR1000","PAR1250","PAR1600","PAR2000","Resp","Net","QY","LightSat","Shape","Amax","Thickness(mm)","Total Biomass","Diversity","Bacterial Biomass","Actinomycetes Biomass","Gram Neg Biomass","Rhizobia Biomass","Fungal Biomass","Arbuscular Mycorrhizal Biomass","Saprophytes Biomass","Protozoa Biomass","Gram Pos Biomass","Undifferentiated Biomass","Soil.pH","S.Salts(mmhom/cm)","Organic.Matter.LOI","Nitrate(ppm N)","Olsen(ppm P)","Potassium(ppm K)","Sulfate(ppm S)","Calcium(ppm Ca)","Magnesium(ppm Mg)","Sodium(ppm Na)","CEC","%K.Sat","%Ca.Sat","%Mg.Sat"
"269","VOL","CL","twentyfour",4,-2.29631663368375,-1.96071228562605,-1.35387120620282,-0.318673610421281,0.243897960516387,1.42409218939229,2.17247841442418,2.61317117112466,3.01295989825235,3.49268343527785,3.61556767320459,3.68697609976973,-2.29631663368375,3.68697609976973,0.0161365412359633,2000,"UpUpUp",5.98329273345348,7.06,9375.5,1.031,2748.09,71.6,2216.83,0,3824.44,188.19,3636.25,0,531.26,2802.97,7.3,0.16,2.1,0.9,11.3,428,10.1,1153,223,8,8.8,13,66,21
"270","VOL","CL","twentyfour",5,-2.25616343922573,-1.83449987321672,-0.385178078400455,0.653026596402393,1.35304121441794,2.04922274024786,2.85659978916561,3.84128208904718,4.32747457966121,5.17004211516214,6.06136062652414,7.57088230376384,-2.25616343922573,7.57088230376384,0.0271431249284329,2000,"UpUpUp",9.82704574298957,7.25,9375.5,1.031,2748.09,71.6,2216.83,0,3824.44,188.19,3636.25,0,531.26,2802.97,7.3,0.16,2.1,0.9,11.3,428,10.1,1153,223,8,8.8,13,66,21
"271","VOL","CL","two",1,-8.75746449440692,-8.06826626938775,-7.57180488242657,-6.84776875224156,-6.02851797333998,-4.60182029425179,-3.54064665921597,-2.93700163976333,-2.21307488843918,-1.57089600395338,-1.17922740673854,-0.982555275153992,-8.75746449440692,-0.982555275153992,0.0256405606201869,2000,"UpUpUp",7.77490921925293,7.09,9375.5,1.031,2748.09,71.6,2216.83,0,3824.44,188.19,3636.25,0,531.26,2802.97,7.3,0.16,2.1,0.9,11.3,428,10.1,1153,223,8,8.8,13,66,21
"272","VOL","CL","two",2,-7.60875084735107,-7.83223912703504,-6.88179884794839,-6.13098653794014,-5.13449979214993,-4.33084276448027,-3.46876368459594,-3.37843880133567,-2.69132754160105,-2.47123155318865,-2.69860076953998,-2.50025870385458,-7.83223912703504,-2.47123155318865,0.0380176111634663,1250,"TipDown",5.36100757384639,8.23,9375.5,1.031,2748.09,71.6,2216.83,0,3824.44,188.19,3636.25,0,531.26,2802.97,7.3,0.16,2.1,0.9,11.3,428,10.1,1153,223,8,8.8,13,66,21
"273","VOL","CL","two",3,-6.20423299742694,-5.47643419461305,-4.36914021167966,-3.9674947450032,-2.84810187437483,-1.85729003092538,-1.72483903386423,-1.34462801319791,-1.24906278160115,-1.09444072993734,-1.07994567963681,-0.389233493495122,-6.20423299742694,-0.389233493495122,0.0329069039137507,2000,"UpUpUp",5.81499950393182,5.66,9375.5,1.031,2748.09,71.6,2216.83,0,3824.44,188.19,3636.25,0,531.26,2802.97,7.3,0.16,2.1,0.9,11.3,428,10.1,1153,223,8,8.8,13,66,21
"274","VOL","CL","two",4,-8.86601981746218,-7.86426089496845,-6.868314896396,-6.01407624969697,-4.99302940499164,-4.72210173695553,-4.3435954887658,-4.02224840863689,-4.30310850441181,-3.90470166446017,-4.1131471042782,-4.58013923453202,-8.86601981746218,-3.90470166446017,0.0400122276605365,1250,"Normal",4.96131815300201,6.01,9375.5,1.031,2748.09,71.6,2216.83,0,3824.44,188.19,3636.25,0,531.26,2802.97,7.3,0.16,2.1,0.9,11.3,428,10.1,1153,223,8,8.8,13,66,21
"275","VOL","CL","two",5,-9.19814128830694,-9.30899486398273,-8.70030559183033,-8.42526522875617,-7.61763787937643,-7.23485577248701,-6.16832928110914,-5.69530313361515,-5.2073945269001,-4.98883691987151,-4.61210466995531,-5.0784563660046,-9.30899486398273,-4.61210466995531,0.0243475708860962,1600,"TipDown",4.69689019402742,10.51,9375.5,1.031,2748.09,71.6,2216.83,0,3824.44,188.19,3636.25,0,531.26,2802.97,7.3,0.16,2.1,0.9,11.3,428,10.1,1153,223,8,8.8,13,66,21
"276","VOL","DA","half",1,-6.16845979711035,-6.10339368764549,-4.84922101714449,-4.05740461304746,-2.77206751036835,-3.01568237560357,-2.27127076603318,-2.26200030460938,-2.09067624931941,-2.00175077959667,-1.02332899515482,-0.632502175555453,-6.16845979711035,-0.632502175555453,0.0144937099889557,2000,"UpUpUp",5.5359576215549,3.41,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"277","VOL","DA","half",2,-10.1813003621344,-9.21496132239351,-8.20913816563109,-7.46033551857346,-7.03158622256723,-6.71442025637631,-5.99904919853723,-5.72932173639474,-5.27911800852535,-4.95697963149584,-4.77021519674164,-3.90351280157488,-10.1813003621344,-3.90351280157488,0.0390484027598498,2000,"UpUpUp",6.27778756055948,4.17,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"278","VOL","DA","half",3,-9.49618392855204,-7.91102319664513,-6.50916298825023,-5.56962141582927,-5.00979973154063,-4.94702078672126,-4.25042397813956,-3.98799027576441,-3.4663284492577,-2.42405283103256,-1.77054483307729,-1.05766817682194,-9.49618392855204,-1.05766817682194,0.0615734240411563,2000,"UpUpUp",8.4385157517301,3.82,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"279","VOL","DA","half",4,-4.73160337448164,-6.21238186726718,-6.49118699241094,-6.38567347219894,-6.3231920230254,-5.89556082725519,-5.38965407988183,-4.61039895351925,-3.88388734691739,-2.87269734888394,-2.27111508645052,-1.13849140702295,-6.49118699241094,-1.13849140702295,NA,2000,"Scoop",5.35269558538799,5.34,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"280","VOL","DA","half",5,-4.35932262069562,-6.08539429639842,-6.35021878903531,-5.40947233427855,-4.01858121365972,-2.71761270900642,-1.6824543270586,-0.52903728490577,0.730622685476131,1.55288392886445,2.71554091398547,3.53378183420743,-6.35021878903531,3.53378183420743,NA,2000,"UpUpUp",9.88400062324274,6.35,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"281","VOL","DA","six",1,-5.63259939351732,-5.42462910179969,-4.87255270596029,-4.2978466881629,-3.21141119583065,-2.04880539512016,-1.15783623063872,-0.356666156587294,0.0927683868316204,-0.597159345972877,0.471456559089426,-1.29970281300124,-5.63259939351732,0.471456559089426,0.011759872709923,1600,"TipDown",6.10405595260674,5.6,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"282","VOL","DA","six",2,-5.50717364869066,-6.51183092478201,-6.69664488700614,-6.86858449221041,-7.09378164765002,-6.78979170169571,-5.51575919671993,-4.88913093748388,-4.31151388825463,-4.09292352592146,-4.26470417487632,-4.47946223836847,-7.09378164765002,-4.09292352592146,NA,1250,"TipDown",3.00085812172855,7.42,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"283","VOL","DA","six",3,-10.980634593583,-9.2882782145334,-7.60011671688454,-6.10936769680791,-4.63004122310269,-3.59832123221713,-2.67327415913791,-2.14058012115179,-2.15242798962626,-2.09318002696424,-2.4890612815503,-2.4097672129061,-10.980634593583,-2.09318002696424,0.0676523063479776,1250,"TipDown",8.88745456661879,4.62,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"284","VOL","DA","six",4,-8.99579574514941,-7.52817271451414,-6.73248717443857,-6.28699930061474,-5.96170838890162,-5.52801044006025,-5.1664849884513,-5.17834407662779,-4.99201157789411,-5.12811049604436,-5.27620382965092,-5.47399040596526,-8.99579574514941,-4.99201157789411,0.0519855463198137,1000,"Normal",4.00378416725529,3.21,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"285","VOL","DA","six",5,-5.15740984730699,-4.36749325217397,-3.51776097339668,-2.7720827496634,-2.60607692044196,-2.02395453435986,-1.61394130305236,-0.897706380521867,-0.339660752062672,0.281296664349951,0.496944040856641,0.483751657027523,-5.15740984730699,0.496944040856641,0.0321948206417634,1600,"TipDown",5.65435388816363,1.93,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"286","VOL","DA","twelve",1,-4.2560504074047,-4.31685005516001,-3.52463976535994,-2.39987526215902,-1.43715998587778,-0.222489486875083,0.900296746206408,1.48985682320253,2.15001059082676,2.57163428379781,2.68044323035263,2.35052794437483,-4.31685005516001,2.68044323035263,0.031688411592003,1600,"TipDown",6.99729328551265,5.92,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"287","VOL","DA","twelve",2,-3.9707169227534,-3.87773602649022,-3.09634202609025,-1.80536496227816,-1.14248018705779,0.63223227795734,1.15666150489813,1.69360545992503,2.22510644197381,1.08748455391399,-0.895553518757769,-1.25923734034949,-3.9707169227534,2.22510644197381,0.010603366891895,1000,"UpDown",6.19582336472721,3.43,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"288","VOL","DA","twelve",3,-5.11987342251088,-4.14176073775703,-3.24597387855368,-2.45107898599124,-2.44662461774382,-2.60728899959556,-2.06013374121188,-1.42349685228116,-1.12320272762735,-0.454351528807948,0.157169834974104,0.464417462381292,-5.11987342251088,0.464417462381292,0.0383012491346489,2000,"UpUpUp",5.58429088489217,3.48,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"289","VOL","DA","twelve",4,-7.1242865178318,-5.72942953411864,-5.6485337712113,-5.51847471912003,-5.73457139473717,-5.50092508492139,-5.54603482834739,-5.71905149929598,-5.50991117655818,-5.69872709136062,-5.86116848999268,-6.2115464019261,-7.1242865178318,-5.50092508492139,0.0426546671404682,300,"Normal",1.62336143291041,8.28,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"290","VOL","DA","twelve",5,-5.3515871800844,-4.35340164067915,-3.06862191561478,-2.08938377362518,-1.36116600618842,-0.275205672786934,-0.116439946567934,0.0756803961777512,0.109377275034246,-0.666611925677678,-0.76148458475103,-0.819728924957321,-5.3515871800844,0.109377275034246,0.0427933634328013,1000,"UpDown",5.46096445511865,2.8,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"291","VOL","DA","twentyfour",1,-2.61679077692708,-1.10195268691292,-0.579402346169085,-0.412653485697361,-0.639309579555014,-0.368451996571139,-0.306970534433041,-0.207325675343357,0.410849490947429,0.165455300791382,-0.0451250553057566,-0.125432057375535,-2.61679077692708,0.410849490947429,0.0506706461078632,1000,"UpDown",3.02764026787451,2.84,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"292","VOL","DA","twentyfour",2,-6.37542692311281,-4.73327906462205,-3.74675037359636,-2.78280484166935,-2.79849768937822,-2.50046492265883,-2.44381681440721,-1.93557971544618,-1.38229682257186,-0.948044567545179,-0.464001934845906,0.12438564787507,-6.37542692311281,0.12438564787507,0.0591297226649795,2000,"UpUpUp",6.49981257098788,2.18,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"293","VOL","DA","twentyfour",3,-1.16132871278779,0.109166389360237,0.75691301209184,1.95131853864836,2.79070334625775,4.10265621252207,4.35941912014587,4.73210063449531,4.93335784520308,4.99832807260977,4.72562035120987,3.64434443130586,-1.16132871278779,4.99832807260977,0.0445923192917568,1250,"TipDown",6.15965678539756,2.14,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"294","VOL","DA","twentyfour",4,-2.83137935933044,-1.00309974140919,0.137201075066099,0.617207892483609,0.864734765760829,0.941694171901054,0.0980854804936433,-0.45025596758606,-0.328170064904799,-0.272469762404273,-0.327166978808175,-0.0354362110425885,-2.83137935933044,0.941694171901054,0.0662513967023904,300,"UpDownUp",3.77307353123149,4.15,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"295","VOL","DA","twentyfour",5,-1.88588535776705,-0.593163119154728,-0.0334210983247411,0.570434400344004,1.26039058175091,1.92662217516219,2.20975985958056,1.87428701553437,1.26309947406353,0.171242664736441,-0.317318041688622,-0.366430101155574,-1.88588535776705,2.20975985958056,0.0443790873666696,500,"UpDown",4.09564521734761,2.21,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"296","VOL","DA","two",1,-6.46799621914784,-6.71473658462648,-6.78176282624136,-6.83057262129314,-6.92335195014765,-6.71239561346994,-6.5834375854033,-6.60136092960678,-6.41643743098469,-6.00123293150533,-5.83940214605119,-5.40609621530394,-6.92335195014765,-5.40609621530394,NA,2000,"Scoop",1.51725573484371,4.7,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"297","VOL","DA","two",2,-7.16032769675777,-8.33659022846067,-8.31886027871329,-6.90186875226794,-5.91005174817984,-4.77421253854123,-4.1759586643295,-4.23132938113891,-4.02232817952028,-3.42499828790343,-2.64484760928702,-2.16247750080496,-8.33659022846067,-2.16247750080496,0.000709197989895287,2000,"UpUpUp",6.17411272765572,5.09,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"298","VOL","DA","two",3,-9.37767439786025,-8.54525928193485,-6.95663264652444,-5.7028643900995,-5.03640231218712,-4.07047974659837,-3.52249557080302,-2.68768649494752,-3.15678250452523,-2.65915153423234,-1.95239556936607,-1.49856403910198,-9.37767439786025,-1.49856403910198,0.0408587198318663,2000,"UpUpUp",7.87911035875827,6.43,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"299","VOL","DA","two",4,-7.19491850824528,-7.55387594868591,-6.42501368055938,-5.4731290008313,-4.74215719655193,-4.00068168337218,-3.59093126309979,-3.36750299895809,-3.22604387650622,-3.29721968009636,-3.54143042669866,-3.07483769844569,-7.55387594868591,-3.07483769844569,0.0451544907250611,2000,"Normal",4.47903825024022,4.15,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"300","VOL","DA","two",5,-6.80412841549756,-5.32328126689247,-4.40627326053418,-3.85077723345931,-3.0430425374612,-2.72150209261872,-2.56974057163458,-1.72043508147714,-1.2888445033491,-0.666282809511201,-0.517663310748198,-0.306727609209376,-6.80412841549756,-0.306727609209376,0.0535954945217356,2000,"UpUpUp",6.49740080628818,3.09,2154.13,1.038,935.85,8.58,809.15,0,465.05,51.22,413.83,0,126.7,753.24,6.8,0.17,1.8,1.6,13.4,347,10.6,1004,197,7,7.6,12,66,22
"301","VOL","LA","half",1,-5.70017089449524,-5.75897468413944,-5.07996912729631,-3.85928453011666,-3.47119331822337,-2.64573500083648,-2.52211930482047,-2.02751552749309,-1.97598860343151,-2.16064501214486,-2.19908355237248,-1.87212694430927,-5.75897468413944,-1.87212694430927,0.0271602222737253,2000,"UpUpUp",3.88684773983017,3.11,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"302","VOL","LA","half",2,-8.21502343019163,-10.4669890436462,-11.9190360545521,-12.623216156283,-12.240514018056,-11.572135344609,-10.2173243372148,-9.57546792269936,-8.82625550602208,-8.18718000412324,-7.87166860079874,-8.18930642338482,-12.623216156283,-7.87166860079874,NA,1600,"Scoop",4.75154755548425,7.12,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"303","VOL","LA","half",3,-11.3664578684683,-9.99092416925691,-8.4033688614917,-7.58981928086437,-6.7468968006599,-6.17492562543519,-5.56283304756259,-5.22953506337368,-4.72752626614212,-3.64776262725126,-2.68132244638845,-2.08268266888373,-11.3664578684683,-2.08268266888373,0.057141564053993,2000,"UpUpUp",9.28377519958454,4.23,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"304","VOL","LA","half",4,-3.15615964587658,-3.76546380185822,-4.18817709901065,-4.38547331916311,-4.70945576365336,-4.31559307015054,-4.12755597861914,-3.98202596845169,-3.41763364570729,-3.0013916089097,-2.74563426831717,-2.28840690152427,-4.70945576365336,-2.28840690152427,NA,2000,"Scoop",2.42104886212909,7.42,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"305","VOL","LA","half",5,-6.39296043480155,-7.20651283205402,-7.01286537340772,-5.98824984464222,-5.0757700993818,-4.26005313879468,-3.69929194045804,-3.25384163876167,-2.72566963587885,-1.98151336300843,-1.39208870376317,-1.28364223514643,-7.20651283205402,-1.28364223514643,0.00774589834585193,2000,"UpUpUp",5.92287059690759,4.62,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"306","VOL","LA","six",1,-3.61377638664069,-4.41893660542014,-4.79852156204391,-3.97529953526537,-2.97662926056871,-2.43080723057811,-1.83473043849561,0.118601390257907,-1.48626426034904,-1.54341608679821,-1.91926356478249,-2.23598368531484,-4.79852156204391,0.118601390257907,NA,750,"UpDown",4.91712295230182,5.28,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"307","VOL","LA","six",2,-3.61651670963425,-3.41305857920392,-2.98894230216565,-2.8873645279454,-2.67567090338927,-2.45370668670004,-2.54873575368517,-2.77934468405619,-3.43170016722316,-4.08214760064638,-4.16772119440386,-3.68600090276771,-4.16772119440386,-2.45370668670004,0.0103449066832926,300,"UpDown",1.71401450770382,6.05,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"308","VOL","LA","six",3,-8.74110692862872,-9.13688614668069,-9.0297478051273,-8.58344240087079,-7.50728798895371,-6.40176127663512,-5.47850030134575,-4.5311207516711,-3.9719691050011,-3.42476029472645,-3.24068740978403,-3.03092456177542,-9.13688614668069,-3.03092456177542,0.00428553366213549,2000,"UpUpUp",6.10596158490526,8.56,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"309","VOL","LA","six",4,-6.52254780210851,-6.5953564294255,-6.11411761945431,-5.23681451563693,-4.2855101079412,-2.88421584283204,-1.92102047309186,-1.39915116525183,-2.65312917833245,-2.33317730898793,-1.75039319041621,-1.23141130016143,-6.5953564294255,-1.23141130016143,0.0192495523988478,2000,"UpDownUp",5.36394512926407,6.64,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"310","VOL","LA","six",5,-6.64971711962613,-6.36426559706044,-6.62213803143535,-5.82722771341569,-4.99982399869308,-4.57471749379293,-3.93603392715947,-3.78517368811962,-3.45632602910279,-3.13279639009517,-3.0741438317147,-3.53135225529951,-6.64971711962613,-3.0741438317147,NA,1600,"Normal",3.57557328791144,3,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"311","VOL","LA","twelve",1,-2.19173073651024,-1.7560460999563,-2.01569362845024,-2.29002609510962,-1.49547099803465,-0.545602550406104,0.226879946499513,0.806328176041587,1.29195502316748,1.04970316389107,-0.713547367572465,-1.23201388006369,-2.29002609510962,1.29195502316748,-0.0054866493331876,1000,"UpDown",3.5819811182771,2.53,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"312","VOL","LA","twelve",2,-3.50644115977386,-2.58738803879884,-2.32405045540363,-1.71381695273802,-2.38224778260834,-2.12766079111656,-2.60203009999993,-1.77651335224125,-0.705895333558666,0.189690021946004,1.07614836328524,1.16527535927768,-3.50644115977386,1.16527535927768,0.0302049694632028,2000,"UpUpUp",4.67171651905155,5.07,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"313","VOL","LA","twelve",3,-6.85344184018877,-5.06706472360209,-3.92900215032293,-3.02420041867458,-2.54560054327263,-2.03516660562718,-2.20707571991749,-2.30007366062003,-2.4065281518214,-2.70270116541253,-3.01249225877057,-3.41228909113971,-6.85344184018877,-2.03516660562718,0.0649719392303921,300,"UpDown",4.81827523456159,2.87,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"314","VOL","LA","twelve",4,-6.32970721231481,-5.38886940975,-4.61776523255435,-4.19329367439584,-4.18209340326669,-3.70282179800756,-3.97454834552039,-4.56841582462718,-5.90224640575464,-6.69491547297579,-7.58203779658679,-8.46400720263589,-8.46400720263589,-3.70282179800756,0.0359361758489008,300,"UpDown",4.76118540462833,6.11,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"315","VOL","LA","twelve",5,-9.51646682650548,-8.48874271775663,-7.92619979669677,-7.37995963362384,-6.99020265867632,-6.65093950366004,-6.67342958315743,-6.6336851101283,-6.81533396840869,-7.40169477112139,-7.83001367130913,-8.30327025966124,-9.51646682650548,-6.6336851101283,0.0364571524730641,750,"UpDown",2.88278171637718,6.93,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"316","VOL","LA","twentyfour",1,-1.58104694434408,-1.71989416663727,-1.41813594627509,-1.61948337742325,-0.851519467095786,-0.497678966285524,-0.542143389779132,-0.140399136122226,0.28499566337837,0.292657980592096,0.27411760430098,0.734388988977722,-1.71989416663727,0.734388988977722,0.0120703288144871,2000,"UpUpUp",2.45428315561499,7.78,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"317","VOL","LA","twentyfour",2,-5.69670506707576,-3.3353413834595,-1.84897776685166,-0.0977141606477711,0.697964948551445,1.64584083016345,1.6656202242008,1.48197931552692,0.46662059736353,-0.939970171089497,-1.35483531913621,-0.836379937345364,-5.69670506707576,1.6656202242008,0.0857045466745662,500,"UpDown",7.36232529127655,4.17,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"318","VOL","LA","twentyfour",3,-4.27128558134969,-3.30552273579558,-2.63460011757833,-1.90712088175255,-1.41446049239535,-1.06284682955247,-0.824600519405879,-1.08533559893717,-1.32809881839594,-1.38177175008007,-1.52925982140807,-1.1864341143431,-4.27128558134969,-0.824600519405879,0.0356821115487959,500,"UpDownUp",3.44668506194381,6.33,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"319","VOL","LA","twentyfour",4,-4.98689682830165,-4.06917029559612,-3.03475106989732,-1.9855267225197,-1.49004121686014,-1.27133958319599,-1.32774088084363,-1.37707874866886,-1.17147391309961,-0.883038393257509,-0.765076057331776,-0.765355334444596,-4.98689682830165,-0.765076057331776,0.0378759882381539,1600,"TipDown",4.22182077096987,2.67,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
"320","VOL","LA","twentyfour",5,-0.934733935713825,-0.037757634786938,-0.134746704108707,0.167203570057673,0.810391461316492,1.52021101959241,2.52434986209435,3.39391325748634,3.72904379507556,4.18711504930104,4.08031959807023,4.32182950891324,-0.934733935713825,4.32182950891324,NA,2000,"UpUpUp",5.25656344462706,6.31,6177.13,1.195,2716.68,98.62,2075.18,0,1313.84,173.55,1140.29,0,641.51,2146.61,6.7,0.16,1.7,2.1,29.7,402,9.6,1090,227,8,8.4,12,65,23
